"station"	"year"	"lon"	"lat"	"non_NIS_Di"	"overall_Di"	"ratio_NISvsNAT"	"ratio_sp"	"non_NIS_Di_nw"	"overall_Di_nw"	"nbsp"	"sing.sp"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"	"richness"	"Shannon"	"Simpson"	"Eveness"	"mean_NIS_Di"	"NIS_Di"	"NIS_relab"	"NIS_Di_nw"	"species"	"month"	"depth"	"bot_sal"	"bot_sal_var"	"bot_T"	"bot_T_var"	"bot_oxy"	"bot_oxy_var"
"1437"	"1428"	2011	18.92947	60.54538	0.235609341973052	0.240593842338159	50.4198683057422	20	0.233737315118549	0.239099371265568	5	5	0.755934349545187	0.907931461676165	NA	1.98243986609281	4	5	1.17929649808089	0.637641087077043	0.732738112461468	0.260531843798586	0.260531843798586	50.4198683057422	0.260547595853644	"Marenzelleria"	5	137	6.15555818549116	0.189883131818333	2.29824896812938	1.84661104004455	388.153516246917	31.8613984587104
"1439"	"1428"	2014	18.92947	60.54538	0.2127597285022	0.239230637054028	10.2887742065145	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.518412221215766	0.266004060785696	0.47187913931334	0.292172454157683	0.292172454157683	10.2887742065145	0.275018947927713	"Marenzelleria"	5	137	5.84769512628211	0.155344474063571	3.90429147666363	1.88039256165682	403.570960136757	19.4318139125207
"1440"	"1428"	2016	18.92947	60.54538	0.221655842137164	0.230911777963072	22.8443750742318	16.6666666666667	0.232563063289361	0.236629583390794	6	6	0.584745090766766	0.911849500948046	0.903028691701757	2.22035032804348	5	6	0.973225531766842	0.519013560044497	0.543167511310063	0.277191457092612	0.277191457092612	22.8443750742318	0.256962183897962	"Marenzelleria"	5	137	5.78016114930881	0.158085714273921	3.76856886262559	1.45629358401672	401.474623426945	18.1673912182478
"1441"	"1428"	2018	18.92947	60.54538	0.237144370010997	0.248646176378434	34.1203562766171	16.6666666666667	0.249129752859249	0.255414874708299	6	6	0.337298256228308	0.895578202207467	0.905263068823523	2.22046511179851	5	6	1.39317922063364	0.717002895914712	0.777548127726018	0.306155208215619	0.306155208215619	34.1203562766171	0.28684048395355	"Marenzelleria"	5	137	5.91476897866471	0.307860024692712	2.38126939743298	1.61760436321481	396.595804193863	16.8555577808078
"1442"	"1428"	2020	18.92947	60.54538	0.254027387113374	0.249216773526117	52.4080241293721	12.5	0.230865188518672	0.236101381078868	8	8	0.0100078536382901	0.815673846492384	0.885417980796973	2.61766634142273	7	8	1.36667379142141	0.65220858270604	0.657231167132196	0.215542478415319	0.215542478415319	52.4080241293721	0.272754729000239	"Marenzelleria"	5	137	6.10437224207372	0.104410129064315	4.32924800441261	0.907822541420562	396.345418657744	9.33576352433382
"1443"	"1429"	2015	17.31877	61.46062	0.241811035804408	0.249908074110291	96.4600043448811	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.181399491987711	0.0689488591391214	0.130852073755224	0.27419918902794	0.27419918902794	96.4600043448811	0.242996384363254	"Marenzelleria"	5	51.4	5.04899732435279	0.101819917133261	3.8453394501	1.37126132765806	396.959939875246	10.9876607615999
"1444"	"1429"	2017	17.31877	61.46062	0.261472152291966	0.254032908991507	71.1066098646498	25	0.271297517455477	0.271398139637858	4	4	1.68665692983658	0.806997010104287	0.830505902055366	1.68398514727643	3	4	0.800060992522584	0.448991686195548	0.577122013160517	0.231715179090128	0.231715179090128	71.1066098646498	0.271700006185002	"Marenzelleria"	5	51.4	4.98894985518086	0.113553850383787	3.66745563467937	1.56560364112463	397.84870580972	10.7563898178788
"1445"	"1429"	2019	17.31877	61.46062	0.173272281606479	0.204143465500159	4.18646704194089	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.725112531520955	0.435434170414275	0.660025869909063	0.265885833287518	0.265885833287518	4.18646704194089	0.275018947927713	"Marenzelleria"	5	51.4	4.90422203709036	0.0713776027683542	2.24479318022382	1.92948903219194	416.675324448753	17.4750164282341
"1449"	"1430"	2015	17.45128	60.9333	0.266765153373115	0.263296431587691	87.4107700088105	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.387886854147346	0.220530770248275	0.353069830137797	0.256358988016843	0.256358988016843	87.4107700088105	0.275018947927713	"Marenzelleria"	5	61.1	5.11213276318946	0.148743198374892	2.92343721898862	0.942262555157908	406.153933987398	17.9351302508876
"1450"	"1430"	2017	17.45128	60.9333	0.22766654574004	0.235456563319706	21.0270601909209	16.6666666666667	0.25879074398245	0.262637290871543	6	6	0.413189316014164	0.913821153469389	0.922539881718441	2.2262549140412	5	6	1.0641827052624	0.643857594825041	0.593931676398997	0.274406651218037	0.274406651218037	21.0270601909209	0.281870025317007	"Marenzelleria"	5	61.1	4.97437980298481	0.136065913266766	2.86559848729823	1.09331740082437	386.202659119227	11.9207649068012
"1451"	"1430"	2019	17.45128	60.9333	0.193225520777252	0.21090038988719	5.74439580508273	25	0.216701775444282	0.227608152760032	4	4	2.05891725423464	0.911614847373855	0.902031726990327	1.71827503294713	3	4	0.705781404328153	0.404277293832034	0.509113665987937	0.263924997217004	0.263924997217004	5.74439580508273	0.260327284707284	"Marenzelleria"	5	61.1	4.91104647859023	0.100065161814797	1.07745127899525	1.23923061097292	429.034171601387	18.1801444937551
"1452"	"1431"	2015	17.44578	60.84567	0.254946731705812	0.258319146403084	21.7595212075173	25	0.271297517455477	0.271398139637858	4	4	1.68665692983658	0.806997010104287	0.830505902055366	1.68398514727643	3	4	0.944310823459256	0.514834319612737	0.681176271031221	0.268436390494902	0.268436390494902	21.7595212075173	0.271700006185002	"Marenzelleria"	5	45.3	4.91470953469894	0.109355349046273	4.26094335495149	2.37497869849268	418.55558802129	17.6285533264207
"1453"	"1431"	2017	17.44578	60.84567	0.192159885140094	0.204373692723351	7.34617520258545	20	0.205427487013238	0.2123386451784	5	5	1.65958779776387	0.956466098755668	0.937072451636992	1.99208847492998	4	5	0.915267161463356	0.467268643169859	0.568687461872396	0.25322892305638	0.25322892305638	7.34617520258545	0.239983277839047	"Marenzelleria"	5	45.3	4.76492163267147	0.140735871114602	4.62407349418149	2.40514946724314	420.771673193487	20.0094455568237
"1454"	"1431"	2019	17.44578	60.84567	0.188282355675875	0.193735248052686	2.36648426534651	20	0.205427487013238	0.2123386451784	5	5	1.65958779776387	0.956466098755668	0.937072451636992	1.99208847492998	4	5	0.918932608055494	0.551312684128954	0.570964931890854	0.215546817559933	0.215546817559933	2.36648426534651	0.239983277839047	"Marenzelleria"	5	45.3	4.7264437443076	0.104508411579553	2.98139211592344	2.84691974196649	427.986197216433	25.5551771739245
"1455"	"1432"	2015	17.3521	61.07197	0.195464347412468	0.192908685347304	10.3073126473741	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.536401089354354	0.269868842766053	0.386931595769482	0.185241699151814	0.185241699151814	10.3073126473741	0.242996384363254	"Marenzelleria"	5	44.2	5.05900997980274	0.106082307114719	3.26636466614532	1.27252693424489	414.040373592091	17.3880872162355
"1456"	"1432"	2017	17.3521	61.07197	0.237377245270224	0.230436949366876	38.1148838890958	16.6666666666667	0.234783801798905	0.24032878716244	6	6	0.648913673840193	0.969143168187275	0.858424940215259	2.19740722438682	5	6	1.01471101548824	0.581792701998842	0.566321000622595	0.195735469850133	0.195735469850133	38.1148838890958	0.268053713980111	"Marenzelleria"	5	44.2	4.88221596947574	0.139547682335893	3.82106741709758	1.36464374381032	419.584630819626	17.5665090859554
"1457"	"1432"	2019	17.3521	61.07197	0.189141662882414	0.19161381939624	2.82859796186986	20	0.205427487013238	0.2123386451784	5	5	1.65958779776387	0.956466098755668	0.937072451636992	1.99208847492998	4	5	0.789319393806008	0.448627211191867	0.490431713897088	0.20150244545154	0.20150244545154	2.82859796186986	0.239983277839047	"Marenzelleria"	5	44.2	4.90422825704633	0.08390507939391	2.03934993026114	1.88064686371914	425.822220200018	21.3500577587081
"1458"	"1433"	2015	17.28943	60.95013	0.197392321290678	0.197792491351637	13.4799784459424	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.917031038573791	0.476519447707412	0.661498065845832	0.198993001534512	0.198993001534512	13.4799784459424	0.242996384363254	"Marenzelleria"	5	34.2	4.56489108810753	0.316619953835407	6.14578478755411	5.33236734968388	408.500507772356	34.7270994280451
"1459"	"1433"	2017	17.28943	60.95013	0.190076125161953	0.190786598003512	8.35841618377909	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.775672869758552	0.389641452848136	0.559529701276387	0.192918016528191	0.192918016528191	8.35841618377909	0.242996384363254	"Marenzelleria"	5	34.2	4.42459268562468	0.18360680137927	6.17405843003698	5.40365099336351	419.853814402992	38.355944894994
"1460"	"1433"	2019	17.28943	60.95013	0.219053752734531	0.21587291647098	0.886418733818308	20	0.235140740535587	0.243578823010176	5	5	0.900824134242923	0.979839060486104	0.851848272761683	1.96792143766383	4	5	0.795467080420463	0.442033198552813	0.494251486357374	0.203149571416778	0.203149571416778	0.886418733818308	0.277331152908532	"Marenzelleria"	5	34.2	4.31290671851727	0.21179587494087	5.22814802718889	4.90808848596941	423.7436036616	37.7086158905104
"1461"	"1434"	2015	17.3485	61.03287	0.223497067102654	0.212941375047126	65.3110624887766	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.693711400899013	0.459466355622173	0.500406998942571	0.181274298880543	0.181274298880543	65.3110624887766	0.242996384363254	"Marenzelleria"	5	50.7	5.06464471397113	0.122755546259888	3.22187275432994	1.19277332621623	413.518791586922	17.8894993263821
"1462"	"1434"	2017	17.3485	61.03287	0.203397324472778	0.208031345492973	32.6977471388087	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	1.11538049431322	0.666529414894756	0.804576953924983	0.221933408553559	0.221933408553559	32.6977471388087	0.242996384363254	"Marenzelleria"	5	50.7	4.87836136893582	0.149661852694959	3.81065570220516	1.40184595362105	420.955612352963	18.0267136457587
"1463"	"1434"	2019	17.3485	61.03287	0.174852813774167	0.19551544425545	2.63298246732092	25	0.201849464621082	0.212136194556625	4	4	2.11874691174557	0.935761706196569	0.901049471721111	1.71875408613113	3	4	0.539960718075989	0.256481553502129	0.389499325121537	0.257503335699299	0.257503335699299	2.63298246732092	0.242996384363254	"Marenzelleria"	5	50.7	4.88316090150125	0.0952769417895396	1.70673269168063	1.87679676288713	427.404215368298	21.9616768755863
"1464"	"1435"	2016	17.6271	61.39257	0.293724980662844	0.28445920837326	77.7170683535837	25	0.235687400941437	0.254296663572728	4	4	1.59548078709323	0.87358998451238	0.855984370340931	1.69950005840532	3	4	0.547509438136967	0.347609548457699	0.394944575620053	0.25666189150451	0.25666189150451	77.7170683535837	0.310124451466598	"Marenzelleria"	6	70.2	5.16370817824745	0.141052051016219	2.99895661727885	0.57216128789612	377.01517332262	5.41716131853038
"1465"	"1435"	2018	17.6271	61.39257	0.220152814584898	0.229755363473536	4.97709825905993	25	0.235687400941437	0.254296663572728	4	4	1.59548078709323	0.87358998451238	0.855984370340931	1.69950005840532	3	4	0.442139106667303	0.211098598442468	0.318935948285997	0.258563010139452	0.258563010139452	4.97709825905993	0.310124451466598	"Marenzelleria"	5	70.2	5.13973574492211	0.146697612002728	2.90150557090927	0.541606030496583	412.039695532079	14.3895481658688
"1466"	"1435"	2020	17.6271	61.39257	0.27900374846367	0.271288270882187	11.5617869632913	33.3333333333333	0.304969702637108	0.30933792864485	3	3	2.48515302983627	0.93248178409648	NA	1.40647038099317	2	3	0.360898919743819	0.205053456594455	0.328504353598075	0.25585731571922	0.25585731571922	11.5617869632913	0.318074380660334	"Marenzelleria"	5	70.2	5.51093324547788	0.101839486585563	3.79860006844606	0.491988215985388	369.898656372911	5.91477959971806
"1467"	"1436"	2016	17.70717	61.4349	0.226311440095706	0.24368811683367	38.3293633732335	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	1.0832770368704	0.656883666089515	0.986041252263527	0.278441470309598	0.278441470309598	38.3293633732335	0.275018947927713	"Marenzelleria"	6	58	5.06384155726663	0.131159664252938	3.31747201949048	0.55580037193888	381.90227149339	4.49788692339365
"1468"	"1436"	2018	17.70717	61.4349	0.167640809442434	0.203860509996411	2.09499841186586	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.778160086583445	0.518159591840667	0.708311835403587	0.276299911104366	0.276299911104366	2.09499841186586	0.275018947927713	"Marenzelleria"	5	58	5.12789572305038	0.148772929596643	2.74614688612185	0.664341784866341	397.719584015341	12.6628988855102
"1469"	"1436"	2020	17.70717	61.4349	0.173283844552895	0.211525158099958	2.48873799780771	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.548198161536226	0.306506856883649	0.498991470594989	0.288007785194085	0.288007785194085	2.48873799780771	0.275018947927713	"Marenzelleria"	5	58	5.363970403065	0.151092280254184	3.21643874929446	0.497400466388205	388.057086112572	9.51272964284568
"1470"	"1437"	2016	17.80938	61.58083	0.223789558253031	0.237454484335327	19.7252523152391	20	0.246945730994686	0.263627135321237	5	5	1.23538646929458	0.90268468728537	0.870512447064054	1.96344959161186	4	5	0.869935654124166	0.470159724698409	0.540521412726312	0.292114188664515	0.292114188664515	19.7252523152391	0.330352752627443	"Marenzelleria"	6	64	4.91431740995009	0.132213438173757	4.09654247843022	0.603742111473736	395.238011143447	6.21022810926219
"1471"	"1437"	2018	17.80938	61.58083	0.202986260710591	0.22410929340419	7.03183282790049	25	0.244229726410989	0.261595257472025	4	4	2.14333360761441	0.886500025844918	0.854358691921516	1.70224436063913	3	4	0.697160834019978	0.385216484416412	0.502895238971318	0.287478391484986	0.287478391484986	7.03183282790049	0.313691850655134	"Marenzelleria"	5	64	5.0719463428188	0.156060341617476	3.52766987187379	0.875322186693436	411.641254845738	13.4518918823201
"1472"	"1437"	2020	17.80938	61.58083	0.251279972716399	0.252719985818113	24.1376752259966	25	0.235687400941437	0.254296663572728	4	4	1.59548078709323	0.87358998451238	0.855984370340931	1.69950005840532	3	4	0.656509443527286	0.398830803717351	0.473571459236794	0.257040025123255	0.257040025123255	24.1376752259966	0.310124451466598	"Marenzelleria"	5	64	5.22543800415441	0.185857664008678	3.16334160571065	0.448650329390298	406.198545764756	14.7198255566867
"1473"	"1438"	2016	17.69635	61.48012	0.259042528782585	0.269965536836974	68.2139167695489	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.699835829438626	0.445547502274219	0.637018024153966	0.291811552945754	0.291811552945754	68.2139167695489	0.275018947927713	"Marenzelleria"	6	54.1	4.94203423268075	0.132284201750614	4.02954649153655	0.729137354833367	392.922598906668	6.39676733033754
"1474"	"1438"	2018	17.69635	61.48012	0.215409552284256	0.240971742104238	11.9529847553756	33.3333333333333	0.218995929467461	0.237670268954212	3	3	2.20935725808101	0.771777989389214	0.855130874020383	1.39148854743756	2	3	0.554543468401699	0.291638996589189	0.504767217808926	0.292096121744201	0.292096121744201	11.9529847553756	0.275018947927713	"Marenzelleria"	5	54.1	5.08338330365302	0.140625768038432	3.04722456457561	0.973467648732513	411.017186035199	14.9634416020188
"1475"	"1438"	2020	17.69635	61.48012	0.213244989623042	0.233165658492376	18.2592912510438	25	0.235687400941437	0.254296663572728	4	4	1.59548078709323	0.87358998451238	0.855984370340931	1.69950005840532	3	4	0.665601189077128	0.368297283576743	0.480129767345685	0.292927665100376	0.292927665100376	18.2592912510438	0.310124451466598	"Marenzelleria"	5	54.1	5.26395600774316	0.184666501010146	3.37797999423051	0.587201648872516	402.954181190132	13.4906746272817
"1478"	"1439"	2015	17.35883	61.95317	0.356860193006064	0.371104272327223	24.6575752950393	20	0.324407002340931	0.331208888854272	5	5	1.46230955601344	0.921162172741169	0.915122114703712	1.98935579145744	4	5	0.950342968005387	0.513164093899817	0.590481285834814	0.42808058961186	0.42808058961186	24.6575752950393	0.358416434907635	"Marenzelleria"	5	7.5	4.56395190990728	0.4872073458447	6.38091938453334	4.74649629192509	404.291696625324	28.2497439615598
"1480"	"1439"	2017	17.35883	61.95317	0.334532335923086	0.340348130951457	2.45540859312617	40	0.296681770777764	0.302806389965795	5	5	0.775011824726985	0.806063491244408	0.85456716618229	1.96924377760895	4	5	0.537368647147343	0.248452843004108	0.333885913209681	0.349071823494015	0.418326935372618	0.877773517803863	0.364620166445158	"Marenzelleria"	5	7.5	4.63850875230256	0.189455030748061	6.62773022110862	5.06476273840101	414.629429405128	32.5742655411453
"1481"	"144"	2012	15.75875	56.07357	0.249004666505926	0.24361518101772	3.22599037365481	37.5	0.250905594165841	0.264160351863471	8	8	0.06360115264099	0.894625765913503	0.86930091321975	2.60289367625457	7	8	0.691791369647869	0.341131571487742	0.332681326106922	0.234632705204043	0.222492821786449	2.35915469191106	0.279004334070879	"Marenzelleria"	5	10.8	7.09304189682007	0.404100133903727	8.23726654052734	4.9939675152492	376.849151611328	33.3632738811236
